Data;SKU;Produto;custoAnterior;custoNovo;Marca
16/12/2021 00:00;2453902;Coqueteleira 2 Doses (450 ml);21,99;21,99;Integralmédica
16/12/2021 00:00;2452375;Coqueteleira 1 Dose (450ml);13,23;13,49722689;Integralmédica
16/12/2021 00:00;2453322;Beta Alanina Pure (123g);34,61;34,61;Integralmédica
16/12/2021 00:00;1886;Carnibol (1,8kg);152,96;152,96;Integralmédica
16/12/2021 00:00;2448560;Creatina Hardcore Refil (1kg);117;117;Integralmédica
16/12/2021 00:00;1882;Creatina Monohidratada Reload Hardcore (150g);29,25;29,25;Integralmédica
16/12/2021 00:00;1851;Creatine Creapure (200g);49,46;49,46;Integralmédica
16/12/2021 00:00;2447209;Crisp Bar Caixa 12 Unidades (540g);40,42;40,42894915;Integralmédica
16/12/2021 00:00;678189;Crisp Bar Caixa 12 Unidades (540g);40,42;40,42894915;Integralmédica
16/12/2021 00:00;678;Crisp Bar Caixa 12 Unidades (540g);40,42;40,42894915;Integralmédica
16/12/2021 00:00;2451387;Crisp Bar Caixa 12 Unidades (540g);40,42;40,42894915;Integralmédica
16/12/2021 00:00;897;Dark Bar Caixa 8 unidades (720g);57,22;57,22933333;Integralmédica
16/12/2021 00:00;897180;Dark Bar Caixa 8 unidades (720g);57,22;57,22933333;Integralmédica
16/12/2021 00:00;2449600;Dark Bar Caixa 8 unidades (720g);57,22;57,22933333;Integralmédica
16/12/2021 00:00;2447823;Dark Bar Caixa 8 unidades (720g);57,22;57,22933333;Integralmédica
16/12/2021 00:00;2447824;Dark Bar Caixa 8 unidades (720g);57,22;57,22933333;Integralmédica
16/12/2021 00:00;2452996;Dark Bar Caixa 8 unidades (720g);57,22;57,22933333;Integralmédica
16/12/2021 00:00;2454224;Évora PW (150g);44,96;44,96;Integralmédica
16/12/2021 00:00;2449463;Iso Hydro-X (907g);122,85;121,6130952;Integralmédica
16/12/2021 00:00;1395172;Iso Triple Zero (1,8kg);211,46;208,7933333;Integralmédica
16/12/2021 00:00;1320172;Iso Triple Zero (907g);114,6;113,5515789;Integralmédica
16/12/2021 00:00;2022;Joint Triflex (60 caps);44,96;44,96;Integralmédica
16/12/2021 00:00;2454746;L-Carn (480 ml);40,46;40,46;Integralmédica
16/12/2021 00:00;767;Nitro Hard (907g);94,2;94,296;Integralmédica
16/12/2021 00:00;1837173;Nutri Whey Protein Pote (907g);40,45;40,45058824;Integralmédica
16/12/2021 00:00;783173;Nutri Whey Protein Refil (900g);35,96;35,96;Integralmédica
16/12/2021 00:00;783;Nutri Whey Protein Refil (900g);35,96;35,96;Integralmédica
16/12/2021 00:00;2449596;R4:1 Recovery Powder (1kg);58,6;60,26;Integralmédica
16/12/2021 00:00;2449595;R4:1 Recovery Powder (1kg);58,6;60,26;Integralmédica
16/12/2021 00:00;782;Sinister Mass (3kg);48,59;49,46958763;Integralmédica
16/12/2021 00:00;782173;Sinister Mass (3kg);48,59;49,46958763;Integralmédica
16/12/2021 00:00;2453631;Sinister Mass (3kg);48,59;49,46958763;Integralmédica
16/12/2021 00:00;2447210;Super Whey 3W (1,8kg);155,21;155,21;Integralmédica
16/12/2021 00:00;39;Therma Pro Hardcore (120 Caps);40,5;42,71;Integralmédica
16/12/2021 00:00;2451930;Therma Pro Hardcore (60 Caps);26,06;26,06;Integralmédica
16/12/2021 00:00;279;Vo2 Slim Protein Bar Caixa (24 unidades);47,32;47,34037736;Integralmédica
16/12/2021 00:00;1088176;Whey 100% Pure Refil (1,8kg);130,46;130,46;Integralmédica
16/12/2021 00:00;2449337;Whey 100% Pure Refil (1,8kg);130,46;130,46;Integralmédica
01/02/2022 00:00;2451027;Amino BCAA 2044mg (90 caps);25,2;25,2;Integralmédica
01/02/2022 00:00;665;BCAA Fix 5:1:1 (240g);51,72;52,84;Integralmédica
01/02/2022 00:00;763;BCAA Top 4:1:1 (120 Caps);40,91;40,94692308;Integralmédica
01/02/2022 00:00;668;Carnibol (907g);89,96;89,96;Integralmédica
01/02/2022 00:00;668290;Carnibol (907g);89,96;89,96;Integralmédica
01/02/2022 00:00;2453634;Coqueteleira 1 Dose (600ml);13,55;13,61433566;Integralmédica
01/02/2022 00:00;2452386;Coqueteleira 3 Doses (450ml);22,85;23,81428571;Integralmédica
01/02/2022 00:00;1037;Coqueteleira Darkness 3 Doses;20,6;21,99;Integralmédica
01/02/2022 00:00;219;Creatina Monohidratada Reload Hardcore (300g);51,71;51,71;Integralmédica
01/02/2022 00:00;2451396;Creatine Creapure (300g);67,46;61,16;Integralmédica
01/02/2022 00:00;2449165;Creatine Darkness (350g);62,96;62,96;Integralmédica
01/02/2022 00:00;678366;Crisp Bar Caixa 12 Unidades (540g);40,43;40,44430168;Integralmédica
01/02/2022 00:00;2453117;Dark Whey (1,2kg);105,71;105,71;Integralmédica
01/02/2022 00:00;2454194;Dark Whey (2,3kg);179,96;179,96;Integralmédica
01/02/2022 00:00;2454198;Dark Whey (2,3kg);179,96;179,96;Integralmédica
01/02/2022 00:00;2453630;Dark Whey (2,3kg);179,96;179,96;Integralmédica
01/02/2022 00:00;2454225;Évora PW (150g);44,96;44,96;Integralmédica
01/02/2022 00:00;961;Galão Darkness (2,2 Litros);26,38;26,4;Integralmédica
01/02/2022 00:00;816;Glutamine Powder (300g);40,46;40,46;Integralmédica
01/02/2022 00:00;1249176;Iso Hydro-X (907g);121,61;120,9061538;Integralmédica
01/02/2022 00:00;1320176;Iso Triple Zero (907g);113,55;113,1644828;Integralmédica
01/02/2022 00:00;701;L.A Top Definition com Cromo (120 Caps);26,1;26,1;Integralmédica
01/02/2022 00:00;2454745;L-Carn (480 ml);40,46;40,46;Integralmédica
01/02/2022 00:00;2453326;Malto Dextrin (1kg);15,15;15,27060302;Integralmédica
01/02/2022 00:00;2453328;Malto Dextrin (1kg);15,15;15,27060302;Integralmédica
01/02/2022 00:00;2453330;Malto Dextrin (1kg);15,15;15,27060302;Integralmédica
01/02/2022 00:00;768;Nitro Hard (1,8kg);167,2;167,5957895;Integralmédica
01/02/2022 00:00;767176;Nitro Hard (907g);94,3;94,49459459;Integralmédica
01/02/2022 00:00;767354;Nitro Hard (907g);;;Integralmédica
01/02/2022 00:00;913;Nut Whey Cream (200g);24,34;24,66888889;Integralmédica
01/02/2022 00:00;1837;Nutri Whey Protein Pote (907g);40,45;40,45655172;Integralmédica
01/02/2022 00:00;898;Nutri Whey Protein Refil (1,8kg);61,16;61,16;Integralmédica
01/02/2022 00:00;783172;Nutri Whey Protein Refil (900g);;;Integralmédica
01/02/2022 00:00;2440;Palatinose (300g);28,39;29,21;Integralmédica
01/02/2022 00:00;782176;Sinister Mass (3kg);49,47;53,13982512;Integralmédica
01/02/2022 00:00;2453633;Sinister Mass (3kg);;;Integralmédica
01/02/2022 00:00;2453632;Sinister Mass (3kg);;;Integralmédica
01/02/2022 00:00;2454743;Sinister Mass (3kg);;;Integralmédica
01/02/2022 00:00;1396176;Super Whey 3W (1,8kg);155,21;155,21;Integralmédica
01/02/2022 00:00;726172;Super Whey 3W (907g);85,46;85,46;Integralmédica
01/02/2022 00:00;2101;Vo2 Gel X-Caffeine (10 sachês);20,21;20,21;Integralmédica
01/02/2022 00:00;2447816;Vo2 Gel X-Caffeine (10 sachês);;;Integralmédica
01/02/2022 00:00;281226;Vo2 Slim Protein Bar Caixa (12 Unidades);24,74;24,74930233;Integralmédica
01/02/2022 00:00;279226;Vo2 Slim Protein Bar Caixa (24 unidades);47,34;47,37612903;Integralmédica
01/02/2022 00:00;279175;Vo2 Slim Protein Bar Caixa (24 unidades);;;Integralmédica
01/02/2022 00:00;1244172;Whey 100% Pure Refil (907g);71,76;71,79959108;Integralmédica
01/02/2022 00:00;2448347;Whey 100% Pure Refil (907g);;;Integralmédica
01/02/2022 00:00;2455410;Whey 100% Pure Refil (907g);;;Integralmédica
21/02/2022 00:00;2455511;Beta Alanina (123g);34,61;38,21;Integralmédica
21/02/2022 00:00;672253;Collagen Powder (300g);40,43;40,60347368;Integralmédica
21/02/2022 00:00;2026;Creatina Hardcore (120 caps);37,31;40,5;Integralmédica
21/02/2022 00:00;2025;Creatina Hardcore (60 caps);24,71;27;Integralmédica
21/02/2022 00:00;678192;Crisp Bar Caixa 12 Unidades (540g);40,44;43,16333966;Integralmédica
21/02/2022 00:00;678191;Crisp Bar Caixa 12 Unidades (540g);;;Integralmédica
21/02/2022 00:00;678269;Crisp Bar Caixa 12 Unidades (540g);;;Integralmédica
21/02/2022 00:00;2451386;Crisp Bar Caixa 12 Unidades (540g);;;Integralmédica
21/02/2022 00:00;2453921;Dark Bar Caixa 8 unidades (720g);;;Integralmédica
21/02/2022 00:00;2454195;Dark Whey (2,3kg);179,96;182,5729032;Integralmédica
21/02/2022 00:00;2454226;Évora PW (150g);;;Integralmédica
21/02/2022 00:00;2454222;Évora PW (300g);77,92;78,69704918;Integralmédica
21/02/2022 00:00;2454219;Évora PW (300g);;;Integralmédica
21/02/2022 00:00;2451395;Gluta Prime (300g);53,02;49,67066667;Integralmédica
21/02/2022 00:00;696;L-Carn (120 Caps);45,74;58,46;Integralmédica
21/02/2022 00:00;2449163;MonsterONE Mass (3kg);71,06;72,16204082;Integralmédica
21/02/2022 00:00;767173;Nitro Hard (907g);94,49;95,41358974;Integralmédica
21/02/2022 00:00;898172;Nutri Whey Protein Refil (1,8kg);61,16;67,46;Integralmédica
21/02/2022 00:00;2449168;Ômega 3 Concentrado 1.360mg com Vitamina E (60 caps);35,96;35,96;Integralmédica
21/02/2022 00:00;2452379;Therma HD Night Time (90 Caps);42,71;44,96;Integralmédica
21/02/2022 00:00;281175;Vo2 Slim Protein Bar Caixa (12 Unidades);24,75;25,39774194;Integralmédica
21/02/2022 00:00;279172;Vo2 Slim Protein Bar Caixa (24 unidades);47,38;51,78307692;Integralmédica
21/02/2022 00:00;734172;Whey 100% Pure Pote (907g);76,46;77,01813953;Integralmédica
21/02/2022 00:00;1088;Whey 100% Pure Refil (1,8kg);;;Integralmédica
02/03/2022 00:00;2452767;Creatina 300g;76,46;76,46;Integralmédica
02/03/2022 00:00;281;Vo2 Whey Bar 12 unids;;;Integralmédica
02/03/2022 00:00;1395176;Iso Triple 1,8Kg Baunilha ;231,96;233,96;Integralmédica
02/03/2022 00:00;2447470;Amino hard 200g - Frutas amarelas;69,75;69,75;Integralmédica
02/03/2022 00:00;2455510;Vitamina C 60 caps ;27,65;23,20142857;Integralmédica
02/03/2022 00:00;227;Galão Body size ;24,26;28;Integralmédica
02/03/2022 00:00;905;Squeeze 800ml Vermelha;13,1;14,925;Integralmédica
03/03/2022 00:00;734;Whey 100% 907g Pote - Baunilha;77,02;80,22830189;Integralmédica
03/03/2022 00:00;1088173;Whey 100% 1,8kg Refil - Morango;140,27;142,2541121;Integralmédica
03/03/2022 00:00;281173;Vo2 Whey Bar 12 unids - Morango;;;Integralmédica
03/03/2022 00:00;1887176;Iso Blend Refil 907g - Baunilha;65,34;75,02659794;Integralmédica
03/03/2022 00:00;1887173;Iso Blend Refil 907g - Morango ;;;Integralmédica
03/03/2022 00:00;1248;Galão Rosa 1L;19,8;20,18297872;Integralmédica
03/03/2022 00:00;2451036;Coqueteleira Darkness;14,29;16,5;Integralmédica
04/03/2022 00:00;2374;Coqueteleira DK;15,39;15,80625;Integralmédica
23/03/2022 00:00;1396;Super Whey 3W (1,8kg);200,21;200,21;Integralmédica
23/03/2022 00:00;734272;Whey 100% Pure Pote (907g);80,23;80,66121212;Integralmédica
23/03/2022 00:00;2453635;Coqueteleira 1 Dose (600ml);13,61;13,73873563;Integralmédica
23/03/2022 00:00;2454065;Coqueteleira Body Estilizada 2 Doses;20,02;20,57027624;Integralmédica
23/03/2022 00:00;2452377;Coqueteleira 1 Dose (450ml);;;Integralmédica
24/03/2022 00:00;663;BCAA Fix (120 Tabs);50,97;53,96;Integralmédica
24/03/2022 00:00;665253;BCAA Fix 5:1:1 (240g);52,84;55,65;Integralmédica
24/03/2022 00:00;2447211;BCAA Zero Powder (200g);49,46;50,55565217;Integralmédica
24/03/2022 00:00;2449599;Coqueteleira Alumínio 2 Doses;54,99;59,9;Integralmédica
24/03/2022 00:00;2450027;Coqueteleira Darkness 2 Doses (600ml);21,95;25;Integralmédica
24/03/2022 00:00;2454199;Dark Whey (2,3kg);185,1;202,78;Integralmédica
24/03/2022 00:00;2451026;Dextrozz Refil (1kg);17,81;19,76;Integralmédica
24/03/2022 00:00;2454228;Évora PW (150g);49,28;49,45254438;Integralmédica
24/03/2022 00:00;2449169;Glutamine Darkness (1kg);117,65;121,46;Integralmédica
24/03/2022 00:00;1395;Iso Triple Zero (1,8kg);233,96;233,96;Integralmédica
24/03/2022 00:00;2454744;L-Carn (480 ml);40,46;42,59391304;Integralmédica
24/03/2022 00:00;697;L-Carn (60 Caps);29,25;38,21;Integralmédica
24/03/2022 00:00;955;Mega Pack Hardcore (30 Packs);89,96;93,335;Integralmédica
24/03/2022 00:00;2449594;MonsterONE Mass (3kg);72,16;72,3355102;Integralmédica
24/03/2022 00:00;768176;Nitro Hard (1,8kg);203,81;203,81;Integralmédica
24/03/2022 00:00;768173;Nitro Hard (1,8kg);;;Integralmédica
24/03/2022 00:00;2447506;Nitro Hard (1,8kg);;;Integralmédica
24/03/2022 00:00;1837176;Nutri Whey Protein Pote (907g);44;44,60472441;Integralmédica
24/03/2022 00:00;898176;Nutri Whey Protein Refil (1,8kg);67,46;67,46;Integralmédica
24/03/2022 00:00;2451634;Vo2 Energy Gel (10 Unidades);17,96;19,48666667;Integralmédica
24/03/2022 00:00;2101394;Vo2 Gel X-Caffeine (10 sachês);20,21;20,82066667;Integralmédica
24/03/2022 00:00;279204;Vo2 Slim Protein Bar Caixa (24 unidades);52,13;52,13533333;Integralmédica
24/03/2022 00:00;2455409;Whey 100% Pure Refil (1,8kg);;;Integralmédica
24/03/2022 00:00;1244176;Whey 100% Pure Refil (907g);71,8;74,75671853;Integralmédica
24/03/2022 00:00;1244;Whey 100% Pure Refil (907g);;;Integralmédica
24/03/2022 00:00;2455411;Whey 100% Pure Refil (907g);;;Integralmédica
05/05/2022 00:00;2451029;BCAA Energy (240g);48,9;50,54888889;Integralmédica
05/05/2022 00:00;716;BCAA Fix (400 Tabs);137,21;152,55;Integralmédica
05/05/2022 00:00;2452341;Cindy Bar (12 unids - 45g);48,55;48,55;Integralmédica
05/05/2022 00:00;2452983;Cindy Bar (12 unids - 45g);;;Integralmédica
05/05/2022 00:00;2452342;Cindy Bar (12 unids - 45g);;;Integralmédica
05/05/2022 00:00;2456205;Collagen II Joint Support (60 caps);44,96;44,96;Integralmédica
05/05/2022 00:00;2449167;Dark Whey (1,2kg);105,71;106,5433333;Integralmédica
05/05/2022 00:00;2454196;Dark Whey (2,3kg);;;Integralmédica
05/05/2022 00:00;2454197;Dark Whey (2,3kg);;;Integralmédica
05/05/2022 00:00;2441;Glutamine Refil (1kg);111,15;119,21;Integralmédica
05/05/2022 00:00;1888173;Iso Blend (1,8kg);118,64;119,4025806;Integralmédica
05/05/2022 00:00;1249;Iso Hydro-X (907g);127,93;132,1788889;Integralmédica
05/05/2022 00:00;1320;Iso Triple Zero (907g);;;Integralmédica
05/05/2022 00:00;2451383;Murph Pré Workout (300g);70,73;76,46;Integralmédica
05/05/2022 00:00;2451593;Murph Pré Workout (300g);;;Integralmédica
05/05/2022 00:00;2454782;Push Bar Caixa 8 Unidades (480g);35,96;35,96;Integralmédica
05/05/2022 00:00;2454747;Reforz-C Immunity (150g);49,46;49,46;Integralmédica
05/05/2022 00:00;726173;Super Whey 3W (907g);87,71;98,96;Integralmédica
05/05/2022 00:00;726;Super Whey 3W (1,8kg);;;Integralmédica
05/05/2022 00:00;2451633;Vo2 Energy Gel (10 Unidades);19,92;20,184;Integralmédica
05/05/2022 00:00;281204;Vo2 Slim Protein Bar Caixa (12 Unidades);27,15;27,22096774;Integralmédica
05/05/2022 00:00;2455408;Whey 100% Pure Refil (1,8kg);;;Integralmédica
24/05/2022 00:00;2452376;Coqueteleira 1 Dose (450ml);14,95;14,9575188;Integralmédica
03/06/2022 00:00;2447471;Amino Hard 10 Darkness (200g);;;Integralmédica
03/06/2022 00:00;2451030;BCAA Energy (240g);50,55;52,26666667;Integralmédica
03/06/2022 00:00;2455508;Colágeno Tipo II (60 caps);49,45;44,55;Integralmédica
03/06/2022 00:00;897218;Dark Bar Caixa 8 unidades (720g);58,75;58,85101266;Integralmédica
03/06/2022 00:00;2453116;Dark Whey (1,2kg);;;Integralmédica
03/06/2022 00:00;2454227;Évora PW (150g);49,64;50,57295775;Integralmédica
03/06/2022 00:00;2449302;Évora PW Drink (6 unidades - 269ml);29,99;29,43;Integralmédica
03/06/2022 00:00;2448348;Glutamine Darkness (350g);51,75;49,46;Integralmédica
03/06/2022 00:00;2453327;Malto Dextrin (1kg);;;Integralmédica
03/06/2022 00:00;2453329;Malto Dextrin (1kg);;;Integralmédica
03/06/2022 00:00;2453331;Malto Dextrin (1kg);;;Integralmédica
03/06/2022 00:00;2451035;Protein Crisp Bites - 15 unidades - 25g (375g);30,31;33,75;Integralmédica
01/07/2022 00:00;2451635;Albumix Powder (500g);30,15;33,71;Integralmédica
01/07/2022 00:00;665205;BCAA Fix 5:1:1 (240g);57,62;58,18;Integralmédica
01/07/2022 00:00;2454223;Évora PW (300g);78,7;78,71;Integralmédica
01/07/2022 00:00;2454221;Évora PW (300g);;;Integralmédica
01/07/2022 00:00;2454220;Évora PW (300g);;;Integralmédica
01/07/2022 00:00;2456313;Intra PUMP (760g);81;81;Integralmédica
01/07/2022 00:00;1888;Iso Blend (1,8kg);;;Integralmédica
01/07/2022 00:00;2452985;Murph Energy Drink (Fardo com 6 Latas 269ml);26,73;29,43;Integralmédica
01/07/2022 00:00;2454781;Push Bar Caixa 8 Unidades (480g);35,96;35,96;Integralmédica
01/07/2022 00:00;2454742;Therma XT (90 caps);42,71;44,96;Integralmédica
01/07/2022 00:00;2452405;Vo2 Energy Gel (10 Unidades);20,21;20,242;Integralmédica
01/07/2022 00:00;2101196;Vo2 Gel X-Caffeine (10 sachês 30g);;;Integralmédica
21/07/2022 00:00;2451638;BCAA Support (260g);53,45;54,62882353;Integralmédica
21/07/2022 00:00;2456303;Booster Energy Drink (Fardo 6 unid. 269ml);26,73;26,73;Integralmédica
21/07/2022 00:00;2456302;Booster Energy Drink (Fardo 6 unid. 269ml);;;Integralmédica
21/07/2022 00:00;2456301;Booster Energy Drink (Fardo 6 unid. 269ml);;;Integralmédica
11/08/2022 00:00;672;Collagen Powder (300g);40,6;41,13559322;Integralmédica
11/08/2022 00:00;2456311;Intra PUMP (760g);81;81;Integralmédica
11/08/2022 00:00;2456312;Intra PUMP (760g);;;Integralmédica
11/08/2022 00:00;2451807;Ômega 3 1360mg (60 Cápsulas);36;38,25;Integralmédica
11/08/2022 00:00;2454724;Whey 100% Pure Pote (907g);;;Integralmédica
23/08/2022 00:00;2456814;Huger Pre-Workout (160g);58,46;58,46;Integralmédica
23/08/2022 00:00;2456811;Huger Pre-Workout (160g);;;Integralmédica
23/08/2022 00:00;2456815;Huger Pre-Workout (320g);85,46;85,46;Integralmédica
23/08/2022 00:00;2456817;Huger Pre-Workout (320g);;;Integralmédica
23/08/2022 00:00;2456816;Huger Pre-Workout (320g);;;Integralmédica
23/08/2022 00:00;2456818;Huger Pre-Workout (320g);;;Integralmédica
12/09/2022 00:00;2456307;Dark Bar Caixa 8 unidades (720g);;;Integralmédica
12/09/2022 00:00;2450026;Dark Whey (1,2kg);;;Integralmédica
12/09/2022 00:00;2456685;Dark Whey (1,2kg);;;Integralmédica
12/09/2022 00:00;2456310;ZMA Testo Booster (60 caps);22,46;22,46;Integralmédica
06/10/2022 00:00;2451637;BCAA Support (260g);54,63;57,694;Integralmédica
06/10/2022 00:00;2455516;Built Whey (907g);90,74;89,56666667;Integralmédica
06/10/2022 00:00;2451032;Dark Whey (1,2kg);;;Integralmédica
06/10/2022 00:00;1398;Glutamine Powder (150g);26,96;24,3;Integralmédica
06/10/2022 00:00;2456684;Iso Triple Zero (907g);;;Integralmédica
01/11/2022 00:00;2456965;Dark Bar Caixa 8 unidades (720g);;;Integralmédica
01/11/2022 00:00;2447468;EAA-9 Powder (155g);53,01;54;Integralmédica
01/11/2022 00:00;1887;Iso Blend Refil (907g);75,49;75,52142857;Integralmédica
01/11/2022 00:00;2456903;Oxydrol (60 caps);49,49;40,5;Integralmédica
14/12/2021 00:00;801;Ômega 3 (90 Caps);27,56;27,56;Max Titanium
14/12/2021 00:00;969;Galão (2,2 Litros) Preto;17,96;17,96;Max Titanium
20/12/2021 00:00;2453317;100% Whey (900g);66,35;69,24956332;Max Titanium
20/12/2021 00:00;2453319;;;;Max Titanium
21/01/2022 00:00;2452189;2HOT (200g) - Nova Fórmula;39,95;40,42176471;Max Titanium
21/01/2022 00:00;671;Chromium Picolinate (60 Caps);21,96;23,96;Max Titanium
21/01/2022 00:00;662;BCAA 2400 (100 Caps);24,37;26,76333333;Max Titanium
21/01/2022 00:00;1029;L-Glutamina (150g);29,93;32,61666667;Max Titanium
21/01/2022 00:00;1030;L-Glutamina (300g);39,96;47,96;Max Titanium
21/01/2022 00:00;1031;L-Glutamina (600g);65,96;67,96;Max Titanium
21/01/2022 00:00;667;Óleo de Cártamo CA Tonalin (120 Caps);27,79;35,96;Max Titanium
21/01/2022 00:00;2234;Creatine Monohidratada (100g);27,45;44,95;Max Titanium
21/01/2022 00:00;675;Creatine Monohidratada (150g);30,88;49,95;Max Titanium
21/01/2022 00:00;674;Creatine Monohidratada (300g);50,15;94,95;Max Titanium
21/01/2022 00:00;802;Max Shake (400g);27,02;29,54;Max Titanium
21/01/2022 00:00;802201;Max Shake (400g);;;Max Titanium
21/01/2022 00:00;338;Multimax Complex (90 caps);25,96;29,96;Max Titanium
21/01/2022 00:00;2450744;Power Protein Bar Caixa com 8 Unidades (720g);60,69;61,01774194;Max Titanium
21/01/2022 00:00;2451465;Power Protein Bar Caixa com 8 Unidades (720g);;;Max Titanium
21/01/2022 00:00;2454070;Power Protein Bar Caixa com 12 Unidades (492g);47,2;46,952;Max Titanium
21/01/2022 00:00;2448306;UAU Protein Bar Caixa com 12 Unidades (540g);33,4;35,23794872;Max Titanium
21/01/2022 00:00;2448307;UAU Protein Bar Caixa com 12 Unidades (540g);;;Max Titanium
21/01/2022 00:00;2448308;UAU Protein Bar Caixa com 12 Unidades (540g);;;Max Titanium
21/01/2022 00:00;315;Colagen (100 Caps);17,96;19,80615385;Max Titanium
21/01/2022 00:00;2452854;Horus (300g);61,75;67,96;Max Titanium
21/01/2022 00:00;2452920;Horus (300g);;;Max Titanium
21/01/2022 00:00;2454075;Horus (300g);;;Max Titanium
21/01/2022 00:00;2454598;Horus (300g);;;Max Titanium
21/01/2022 00:00;2454077;Horus (150g);41,8;43,83294118;Max Titanium
21/01/2022 00:00;2454076;Horus (150g);;;Max Titanium
21/01/2022 00:00;2454078;Horus (150g);;;Max Titanium
21/01/2022 00:00;705;Mass Titanium 17500 (3kg);57,11;58,69383838;Max Titanium
21/01/2022 00:00;705201;Mass Titanium 17500 (3kg);;;Max Titanium
21/01/2022 00:00;705176;Mass Titanium 17500 (3kg);;;Max Titanium
21/01/2022 00:00;2447365;Mass Titanium 17500 (1,4kg);32,45;37,45;Max Titanium
21/01/2022 00:00;2447367;Mass Titanium 17500 (1,4kg);;;Max Titanium
21/01/2022 00:00;2447368;Mass Titanium 17500 (1,4kg);;;Max Titanium
21/01/2022 00:00;2447432;Mass Titanium 17500 (1,4kg);;;Max Titanium
21/01/2022 00:00;2447369;Mass Titanium 17500 (1,4kg);;;Max Titanium
21/01/2022 00:00;684172;Femini Whey (900g);67,95;79,96;Max Titanium
21/01/2022 00:00;684;Femini Whey (900g);;;Max Titanium
21/01/2022 00:00;684176;Femini Whey (900g);;;Max Titanium
21/01/2022 00:00;2000;Femini Whey (600g);53,96;66,40444444;Max Titanium
21/01/2022 00:00;2000176;Femini Whey (600g);;;Max Titanium
21/01/2022 00:00;2452855;Top Whey 3W (900g);78,36;108,554;Max Titanium
21/01/2022 00:00;2452904;Top Whey 3W (900g);;;Max Titanium
21/01/2022 00:00;2450003;Top Whey 3W (900g);;;Max Titanium
21/01/2022 00:00;2450004;Top Whey 3W (900g);;;Max Titanium
21/01/2022 00:00;2449998;Top Whey 3W (900g);;;Max Titanium
21/01/2022 00:00;2449999;Top Whey 3W (900g);;;Max Titanium
21/01/2022 00:00;2450000;Top Whey 3W (900g);;;Max Titanium
21/01/2022 00:00;2452186;Top Whey 3W (900g);;;Max Titanium
21/01/2022 00:00;2450001;Top Whey 3W (900g);;;Max Titanium
21/01/2022 00:00;2452181;Top Whey 3W Refil (1,8kg);139,56;202,45;Max Titanium
21/01/2022 00:00;2452182;Top Whey 3W Refil (1,8kg);;;Max Titanium
21/01/2022 00:00;2452183;Top Whey 3W Refil (1,8kg);;;Max Titanium
21/01/2022 00:00;2453315;100% Whey (900g);;;Max Titanium
21/01/2022 00:00;2453316;100% Whey (900g);;;Max Titanium
21/01/2022 00:00;2452261;100% Whey Refil (900g);62,76;70,06;Max Titanium
21/01/2022 00:00;17690;100% Whey Refil (900g);;;Max Titanium
21/01/2022 00:00;2454079;100% Whey Refil (900g);;;Max Titanium
21/01/2022 00:00;2454080;100% Whey Refil (900g);;;Max Titanium
21/01/2022 00:00;2449651;Super Whey Refil (900g);29,91;32,96316456;Max Titanium
21/01/2022 00:00;2449650;Super Whey Refil (900g);;;Max Titanium
21/01/2022 00:00;681;Dextrose (1kg);20,8;23,96;Max Titanium
21/01/2022 00:00;764;Waxy Maize (1kg);39,96;51,96;Max Titanium
21/01/2022 00:00;964197;Palatinose (300g);37,76;38,64;Max Titanium
21/01/2022 00:00;794;Iso Whey (900g);103,96;139,96;Max Titanium
21/01/2022 00:00;794173;Iso Whey (900g);;;Max Titanium
21/01/2022 00:00;794176;Iso Whey (900g);;;Max Titanium
09/02/2022 00:00;1158;Max Cut (60 Caps);35,96;37,96;Max Titanium
09/02/2022 00:00;2452905;2HOT (200g) - Nova Fórmula;40,42;42,44285714;Max Titanium
09/02/2022 00:00;2452387;Fire White (60 caps);23,96;25,29333333;Max Titanium
09/02/2022 00:00;2455105;Shot Dry Pote (150g);47,96;49,61517241;Max Titanium
09/02/2022 00:00;2447328;4:1:1 BCAA Drink (280g);42,51;47,96;Max Titanium
09/02/2022 00:00;2447327;4:1:1 BCAA Drink (280g);;;Max Titanium
09/02/2022 00:00;798;4:1:1 BCAA Drink (280g);;;Max Titanium
09/02/2022 00:00;798269;4:1:1 BCAA Drink (280g);;;Max Titanium
09/02/2022 00:00;660;BCAA 1,2g com Vitamina B6 (120 Tabs);45,96;47,96;Max Titanium
09/02/2022 00:00;661;BCAA 2400 (200 Caps);41,96;43,96;Max Titanium
09/02/2022 00:00;2354;Argipure (30 caps);29,96;33,16;Max Titanium
09/02/2022 00:00;802172;Max Shake (400g);29,54;29,93529412;Max Titanium
09/02/2022 00:00;2451464;Power Protein Bar Caixa com 8 Unidades (720g);;;Max Titanium
09/02/2022 00:00;2454072;Power Protein Bar Caixa com 12 Unidades (492g);;;Max Titanium
09/02/2022 00:00;2454071;Power Protein Bar Caixa com 12 Unidades (492g);;;Max Titanium
09/02/2022 00:00;2448305;UAU Protein Bar Caixa com 12 Unidades (540g);35,24;35,57230769;Max Titanium
09/02/2022 00:00;2454599;Horus (150g);;;Max Titanium
09/02/2022 00:00;2453228;Mass Titanium Zero Lactose (2,4kg);67,45;72,45;Max Titanium
09/02/2022 00:00;2451814;Super Gainers (3kg);56,5;57,63983051;Max Titanium
09/02/2022 00:00;2000173;Femini Whey (600g);66,4;67,25090909;Max Titanium
